source,recipe_id,name,category,ingredients,instructions,servings,image_url
API Ninja,Goat_Cheese_Potato_Cakes_with_Chives,Goat Cheese Potato Cakes with Chives,,"Two; (1/2-pound) russet (baking) potatoes|6 lg Shallots; sliced (about 1 cup)|2 Garlic cloves; sliced|1 c Fine dry bread crumbs|A; (3 1/2-ounce) log of soft mild goat cheese such as Montrachet, at room temperature|1/4 c Minced fresh chives or scallion greens|1/2 Stick unsalted butter; (1/4 cup)","In a saucepan combine the potatoes, peeled and cut into 1-inch pieces, the shallots, and the garlic with enough cold water to cover the mixture by 1 inch and simmer the mixture for 10 to 15 minutes, or until the potatoes are tender. Drain the potato mixture, return it to the pan, and steam it over moderate heat, shaking the pan, for 30 seconds, or until any excess liquid is evaporated. Force the potato mixture through a ricer or the medium disk of a food mill into a bowl and stir in 1/2 cup of the bread crumbs, the goat cheese, the chives or scallions, and salt and pepper to taste. Form 1/2-cup measures of the mixture into four 3/4-inch-thick cakes, transferring the potato cakes as they are formed to a plate covered with the remaining 1/2 cup bread crumbs, and coat the potato cakes with the crumbs. In a large heavy skillet heat the butter over moderately high heat until the foam subsides and in it saute the potato cakes, turning them once, for 5 minutes on each side, or until they are crusty and golden brown. Makes 4 potato cakes.",1 servings,
API Ninja,Goat_Cheese_Quesadillas,Goat Cheese Quesadillas,,1/4 lb Goat cheese|4 sm Flour tortillas|1 Roma tomato|1 tb Olive oil,"Slice tomato into 8 thin rounds. Spread 1/4 of goat cheese on half of each tortilla, then top with 2 tomato slices. Fold tortilla in half. Brush both sides of folded tortilla with olive oil. Cook quesadillas in skillet over medium-high heat 1 minute on each side. Do in batches depending on size of your pan. Yields 4 servings. Each serving: 187 calories; 267 mg sodium; 13 mg cholesterol; 11 grams fat; 14 grams carbohydrates; 7 grams protein; 0.20 gram fiber.",4 servings,
API Ninja,"Goat_Cheese_Salad_with_Pancetta,_Dried_Cherry_And_Port_Dress","Goat Cheese Salad with Pancetta, Dried Cherry And Port Dress",,"1 1/4 c Dried tart cherries|1/2 c Tawny Port|5 oz Pancetta or bacon; chopped|2 Shallots; minced|1 Garlic clove; minced|1/3 c Olive oil|1/4 c Red wine vinegar|2 ts Sugar|1 Log soft fresh goat cheese; (such as Montrachet), cut into 1/2-inch-thick slices (5.5-ounce)|1 Bag mixed salad greens; (5-ounce)|1/2 c Pine nuts; toasted","Combine cherries and Port in heavy small saucepan. Bring to simmer over medium heat. Remove from heat; let stand until cherries swell, about 15 minutes. Saute pancetta in heavy large skillet over medium-low heat until crisp, about 8 minutes. Add shallots and garlic; cook 2 minutes. Add oil, then vinegar and sugar; stir until sugar dissolves. Stir in cherry mixture. Season with salt and pepper. (Dressing can be made 2 hours ahead. Set aside in skillet at room temperature.) Preheat oven to 350F. Place goat cheese slices on rimmed baking sheet. Bake until warm, about 10 minutes. Meanwhile, combine salad greens and pine nuts in bowl. Rewarm dressing and pour over salad; toss to blend. Top with warm goat cheese and serve. Makes 4 Servings. 1/2 Fat; 1 Other Carbohydrates",1 servings,
API Ninja,Goat_Cheese_Souffles,Goat Cheese Souffles,,"4 tb Butter; room temperature (1/2 stick)|3/4 c Dry white breadcrumbs; (about)|2 tb All purpose flour|2/3 c Whole milk|5 oz Soft fresh goat cheese; (such as Montrachet), very coarsely crumbled|1/2 ts Salt|1/4 ts Pepper|2 lg Egg yolks|4 lg Egg whites","Preheat oven to 350F. Rub inside of six 3/4-cup souffle dishes or ramekins with 2 tablespoons butter. Coat with breadcrumbs; tap out excess. Set aside. Melt remaining 2 tablespoons butter in heavy large saucepan over medium-low heat. Add flour and cook 2 minutes, whisking constantly. Gradually whisk in milk. Increase heat to medium. Simmer mixture until very thick, stirring constantly, about 5 minutes. Add half of goat cheese and whisk until melted and smooth. Mix in salt and pepper. Whisk egg yolks in medium bowl to blend. Gradually whisk in hot souffle base. Cool 5 minutes. Beat whites in large bowl until stiff but not dry. Mix 1/4 of whites into souffle base to lighten. Fold in remaining whites. Fold in remaining goat cheese. Divide mixture among prepared souffl dishes. Place in 13x9x2-inch metal baking pan. Add enough hot water to pan to come halfway up sides of dishes. Bake souffles until puffed and golden brown on top and softly set in center, about 20 minutes. Serve souffles immediately in their dishes. Or for twice-baked version, cool souffles in dishes in water for 5 minutes. Remove souffles from water. Run small sharp knife around sides of dishes to loosen souffles. Turn out onto buttered baking sheet. Refrigerate up to 4 hours. Before serving, rewarm souffls on same sheet in 350øF oven until heated through, about 10 minutes. Makes 6 servings. 1/2 Fat; 0 Other Carbohydrates",1 servings,
API Ninja,Goat_Cheese_Stuffed_Tomato_(Dj/ao),Goat Cheese Stuffed Tomato (Dj/ao),,6 md Ripe tomatoes|2 c Goat's cheese|1/4 c Heavy cream|1/4 c Basil leaves; washed and chopped|1 bn Chives; chopped|Salt and pepper|1/4 c Olive oil,"Cut 1/4-inch of stem end of tomato and scoop out seeds. In a small bowl, mix together goat cheese and cream and fold in herbs. Sprinkle inside tomato with salt. Place a spoonful of cheese mixture in each tomato. Replace top of tomato. Place in a shallow baking pan. Drizzle with olive oil and roast in a 350 degree F oven for 12 to 15 minutes. Serve with thick slices of crusty French bread.",6 servings,
API Ninja,Goat_Cheese_Tartlets_with_Carmelized_Shallots,Goat Cheese Tartlets with Carmelized Shallots,,5 tb Unsalted butter|7 lg Shallots; sliced lengthwise|2 1/2 tb Sugar|Salt|Freshly-ground black pepper|22 oz Creamy goat cheese|1 1/3 c Heavy cream|1/2 c Sour cream|1 ts Minced thyme leaves|3 tb Minced flat-leaf parsley|Flat-leaf parsley; for garnish|8 oz Frisee; for garnish|=== PATE BRISEE ===|3 3/4 c All-purpose flour|1 1/2 ts Salt|1 1/2 c Chilled unsalted butter; cut up,"Make the Pate Brisee: Combine the flour and salt in the bowl of a food processor; pulse for 5 seconds. Add the butter pieces, and process until the mixture resembles coarse meal. In a slow, steady stream, add 6 tablespoons of ice water through the feed tube. Pulse until the mixture holds together when squeezed. Divide dough into two equal balls. Flatten each ball into a disk, and cover with plastic wrap. Chill at least 1 hour. Set twelve 4-inch bottomless tartlet (flan) rings or twelve 4-inch tartlet pans with removable bottoms on two parchment-lined baking sheets. Lightly flour a clean working surface. Roll Pate Brisee to a 1/8-inch thickness. Cut out twelve 5-inch diameter circles, and fit into tartlet rings. Using a fork, prick pastry all over; chill until firm, at least 15 minutes. Heat oven to 375 degrees. Line shells with aluminum foil; fill with dry beans or pie weights. Transfer baking sheets to oven; bake shells 12 minutes, rotating once during baking. Remove beans and foil. Continue baking until slightly golden, 7 to 9 minutes. Remove baking sheets from oven; transfer to a wire rack. Reduce the oven temperature to 325 degrees. Melt butter in a medium skillet over medium-low heat. Add shallots and sugar; season with salt and pepper. Cook, stirring frequently, until shallots are very tender and have deeply caramelized, 30 to 35 minutes. Remove from heat; set aside. Place goat cheese in bowl of a food processor; puree until very smooth. Add heavy and sour creams; process until well combined. Transfer to a medium bowl. Stir in thyme and parsley; season with pepper. Spoon 2 to 3 tablespoons filling into each shell, filling to within 1/8-inch from top. Arrange 1 heaping teaspoon reserved shallots on top of each tartlet. Transfer baking sheets to oven; bake tartlets until filling has set, 13 to 15 minutes, rotating once. Transfer sheets to a wire rack to cool slightly, about 10 minutes. Remove rings. Sprinkle remaining parsley over tartlets. To serve, place tartlets on plates. Garnish each plate with frisee. Makes 12. Per serving: 311 Calories (kcal); 17g Total Fat; (49% calories from fat); 5g Protein; 35g Carbohydrate; 53mg Cholesterol; 284mg Sodium Food Exchanges: 2 Grain(Starch); 0 Lean Meat; 0 Vegetable; 0 Fruit; 3 1/2 Fat; 0 Other Carbohydrates",12 servings,
API Ninja,Goat_Cheese_Toasts,Goat Cheese Toasts,,Two 1/3-inch-thick diagonally cut slices of Italian or French bread|Olive oil for brushing the toasts|1/4 lb Soft mild goat cheese,"On a baking sheet broil the bread slices under a preheated broiler about 3 inches from the heat for 1 to 2 minutes on each side, our until they are golden, and brush on side of each toast lightly with the oil. spread the oiled sides evenly with the goat cheese, covering them completely, and sprinkle the cheese with pepper to taste. Return the goat cheese toasts to the broiler and broil them for 1 minute, or until the cheese is melted slightly and glistening. Serve the toasts warm or a room temperature. Makes 12 toasts.",1 servings,
API Ninja,Goat_Cheese_Torte_with_Parmesan_Crust,Goat Cheese Torte with Parmesan Crust,,1 lg Rutabaga -; (abt 1 lb)|3 lg Baking potatoes; peeled|Salt|1 ts Minced garlic|1 Egg|2/3 c Soft goat cheese|Freshly ground black pepper|2 tb Butter; softened|1/2 c Grated Parmesan cheese; preferably|Parmigiano-Reggiano,"Cut rutabaga and potatoes into 1-inch chunks. Cook rutabaga and potatoes in boiling salted water until tender, 25 to 30 minutes. Drain well. Put rutabaga, potatoes, garlic, egg, goat cheese, 3/4 teaspoon salt and pepper to taste in food processor and pulse until mixed. Or put rutabaga and potatoes through ricer and stir in garlic, egg, goat cheese, salt and pepper to taste until smooth. Grease 5-cup shallow baking dish with butter. Coat dish with 1/3 cup Parmesan, tilting to distribute cheese evenly. Transfer potato mixture to dish, spreading evenly. Sprinkle with remaining Parmesan. Torte may be made a day ahead and refrigerated, covered. Let come to room temperature before baking. Bake at 400 degrees until well-browned, about 40 minutes. Let rest 15 minutes before serving. Cut into wedges. Yields 6 servings. Each serving: 181 calories; 548 mg sodium; 56 mg cholesterol; 9 grams fat; 17 grams carbohydrates; 8 grams protein; 1.08 grams fiber",6 servings,
API Ninja,Goat_Cheese_Truffle_W_Green_Tomato_Marmalade_And_Tapenade,Goat Cheese Truffle W Green Tomato Marmalade And Tapenade,,"8 tb Virgin olive oil|1 md Red onion; chopped 1/4"" dice|8 Green plum tomatoes - (abt 1 1/2 lbs); chopped 1/2"" dice|1/2 ts Crushed red pepper flakes|1/4 c Sugar|2 tb Salt|6 oz Dry white wine|8 oz Fresh soft goat cheese; preferably Coach|Farm|1/4 c Chopped Italian flat-leaf parsley|4 tb Freshly-ground black pepper|1/2 c Tapenade (Black Olive Paste); see * Note|2 tb Paprika","* Note: See the ""Tapenade (Black Olive Paste)"" recipe which is included in this collection. In a large 12- to 14-inch saute pan heat the olive oil and saute the onion and tomatoes over medium heat for 10 to 12 minutes, until softened, but not browned. Add red pepper flakes, sugar, salt and wine, bring to a boil and simmer for 20 to 25 minutes until the mixture becomes porridge-like. Set aside. Form the goat cheese into 4 balls. Roll each ball sequentially in the chopped parsley and then the black pepper, pressing lightly so first the parsley and then black pepper adhere nicely. Set aside. In the center of 4 plates, place one quarter of the green tomato marmalade. Set a goat cheese truffle on top. Spoon some of the Tapenade over each truffle, sprinkle rim of plate the paprika and serve. This recipe yields 4 servings.",4 servings,
API Ninja,"Goat_Cheese,_Date,_And_Bacon_Strudels","Goat Cheese, Date, And Bacon Strudels",,"Six; (18-by 14-inch) sheets of phyllo, stacked between 2 sheets of wax paper and covered with a dampened kitchen towel|3/4 Stick unsalted butter; melted (6 tablespoons)|4 tb Sesame seeds; toasted lightly|10 oz Mild goat cheese; softened (about 1 cup)|26 Pitted dates; cut crosswise into thirds|8 sl Crisp-cooked bacon; crumbled|2 tb Minced scallion","Preheat the oven to 400F. On a work surface arrange a 20-inch-long sheet of wax paper with a long side facing you. Put 1 sheet of the phyllo on the wax paper, brush it with some of the butter, and sprinkle it with about 2 teaspoons of the sesame seeds. On this, layer, brush, and sprinkle 1 more sheet of the phyllo in the same manner and lay a third sheet of phyllo on top. Spread 1/2 cup of the goat cheese along the pastry in a 1-inch strip about 2 inches above the near long side, leaving a 2-inch border at each end. Arrange half the date pieces on the cheese and sprinkle them with half the bacon, half the scallion, and 2 teaspoons of the remaining sesame seeds. Using the wax paper as a guide, lift the bottom 2 inches of the pastry over the filling, fold in the ends, and roll up the strudel tightly. Transfer the strudel carefully, seam side down, to a lightly buttered baking sheet and brush it with some of the remaining butter. Make another strudel with the remaining ingredients in the same manner. Bake the 2 strudels in the lower third of the oven for 15 to 20 minutes, or until they are golden, and let them cool to warm on the baking sheet on a rack. The strudels may be made 1 day in advance and kept covered loosely and chilled. Reheat the strudels in a preheated 357F. oven for 10 minutes. Serve the strudels warm, cut into 1-inch pieces with a serrated knife. Makes about 36 hors d'oeuvres.",1 servings,
API Ninja,Goat_Cheesecake,Goat Cheesecake,,1 c Graham cracker crumbs|4 tb Butter; melted|2 lb Cream cheese; at room temperature|1 1/2 c Sour cream -; (12 oz)|1 1/2 c Creamy goat cheese - (12 oz); at room temperature|(such as Montrachet)|2 Eggs|2 c Sugar|1 tb Pure vanilla extract|2 tb Freshly-squeezed lime juice|2 tb Grand Marnier,"Heat oven to 350 degrees. Mix graham cracker crumbs with butter in a small bowl until thoroughly blended; press crumbs firmly on bottom of a greased 9-inch springform pan with your fingers. Beat cream cheese in a large bowl with an electric mixer until thick, smooth and creamy, about 5 minutes. Beat in 1 cup of the sour cream, the goat cheese, eggs and sugar, and continue beating until mixture is very smooth and creamy, 4 to 5 minutes. Beat in vanilla and lime juice until thoroughly incorporated, 2 minutes more. Pour filling over crust and smooth top. Bake until filling is brown and springy-firm, about 1 1/2 hours. Remove from oven and allow to cool to room temperature. Refrigerate at least 6 hours or overnight. Combine Grand Marnier with the remaining 1/2 cup sour cream in a small bowl and beat with an electric mixer on medium speed until smooth and creamy, about 2 minutes. Spread on top of cooled cake. Remove cheesecake from refrigerator about 2 hours before serving. To serve, cut cake in wedges with a warm knife. This recipe yields 12 to 14 servings.",12 servings,
